PDB_ID	Prot1_Count	Prot2_Count	Prot3_Count	Prot4_Count	Prot5_Count	Prot6_Count	Prot7_Count	Prot8_Count	Prot9_Count	Prot10_Count	Prot11_Count	Prot12_Count	Prot13_Count	Prot14_Count	Prot15_Count	Prot16_Count
3aon	180	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3r9a	774	581	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2xhe	567	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3t6g	572	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3sjd	859	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qiu	179	167	178	238	13	0	0	0	0	0	0	0	0	0	0	0
3ru8	277	225	213	0	0	0	0	0	0	0	0	0	0	0	0	0
3oxu	884	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3quz	266	96	203	239	0	0	0	0	0	0	0	0	0	0	0	0
3t2n	674	423	408	0	0	0	0	0	0	0	0	0	0	0	0	0
3q4f	908	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3rug	571	196	396	472	0	0	0	0	0	0	0	0	0	0	0	0
3r0l	33	32	6	122	0	0	0	0	0	0	0	0	0	0	0	0
3sdd	290	99	189	238	0	0	0	0	0	0	0	0	0	0	0	0
3q3g	880	896	756	0	0	0	0	0	0	0	0	0	0	0	0	0
3qs7	536	1091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qdj	275	100	9	199	242	0	0	0	0	0	0	0	0	0	0	0
3r85	554	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3pvm	3254	2450	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2x89	384	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3uai	357	48	92	327	0	0	0	0	0	0	0	0	0	0	0	0
3sda	290	99	196	239	0	0	0	0	0	0	0	0	0	0	0	0
3q9u	274	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3s5l	357	382	26	352	0	0	0	0	0	0	0	0	0	0	0	0
3o6f	357	405	379	488	0	0	0	0	0	0	0	0	0	0	0	0
3qdg	275	100	10	199	242	0	0	0	0	0	0	0	0	0	0	0
3rkd	291	426	436	0	0	0	0	0	0	0	0	0	0	0	0	0
3pbp	1724	580	97	0	0	0	0	0	0	0	0	0	0	0	0	0
3s8v	1204	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3to4	289	98	190	243	0	0	0	0	0	0	0	0	0	0	0	0
3zs8	576	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3rpg	149	99	101	0	0	0	0	0	0	0	0	0	0	0	0	0
3t1q	178	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3uyo	114	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3rzw	178	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2y0b	280	187	239	0	0	0	0	0	0	0	0	0	0	0	0	0
3rdt	179	199	199	238	0	0	0	0	0	0	0	0	0	0	0	0
3rgf	321	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3zyi	395	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3zyj	792	652	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3sku	681	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3s2k	1222	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3rzc	268	98	202	239	0	0	0	0	0	0	0	0	0	0	0	0
3q1s	209	211	113	0	0	0	0	0	0	0	0	0	0	0	0	0
2l1l	27	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3pp4	220	219	24	0	0	0	0	0	0	0	0	0	0	0	0	0
3s4s	358	371	26	351	0	0	0	0	0	0	0	0	0	0	0	0
2xns	632	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3skj	428	456	260	0	0	0	0	0	0	0	0	0	0	0	0	0
3pmh	36	259	281	0	0	0	0	0	0	0	0	0	0	0	0	0
3qht	152	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qwo	420	440	106	0	0	0	0	0	0	0	0	0	0	0	0	0
3mj9	229	209	210	0	0	0	0	0	0	0	0	0	0	0	0	0
2ld7	94	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2xzd	281	187	239	0	0	0	0	0	0	0	0	0	0	0	0	0
3olm	412	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qsk	119	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3reb	220	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qiw	179	165	178	238	13	0	0	0	0	0	0	0	0	0	0	0
3opz	1875	661	636	0	0	0	0	0	0	0	0	0	0	0	0	0
2ygg	66	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3t04	98	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ay4	431	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2y6t	960	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3u1j	20	166	56	0	0	0	0	0	0	0	0	0	0	0	0	0
2y48	665	133	9	0	0	0	0	0	0	0	0	0	0	0	0	0
3b23	29	259	17	0	0	0	0	0	0	0	0	0	0	0	0	0
4a1u	150	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qtl	817	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3o40	198	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3p95	224	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3pnr	240	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3zv0	654	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a94	604	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3p92	224	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3nps	241	226	211	0	0	0	0	0	0	0	0	0	0	0	0	0
3o43	198	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4eah	1424	1428	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ujg	290	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ers	214	231	96	0	0	0	0	0	0	0	0	0	0	0	0	0
3v6o	365	435	425	0	0	0	0	0	0	0	0	0	0	0	0	0
3v1c	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ukx	426	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ro2	328	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2lnh	65	67	47	0	0	0	0	0	0	0	0	0	0	0	0	0
4di3	620	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3uzq	234	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2lxm	163	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4drb	582	309	438	0	0	0	0	0	0	0	0	0	0	0	0	0
4dke	294	436	426	0	0	0	0	0	0	0	0	0	0	0	0	0
4dck	153	134	148	0	0	0	0	0	0	0	0	0	0	0	0	0
4etq	432	424	453	0	0	0	0	0	0	0	0	0	0	0	0	0
3v6b	94	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4g6m	150	220	213	0	0	0	0	0	0	0	0	0	0	0	0	0
3tsr	477	1828	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4eee	230	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b1v	711	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3thm	214	228	77	0	0	0	0	0	0	0	0	0	0	0	0	0
4hkx	212	226	201	0	0	0	0	0	0	0	0	0	0	0	0	0
4etp	379	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4am0	848	848	374	0	0	0	0	0	0	0	0	0	0	0	0	0
4g59	325	528	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3uzv	97	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3tkl	171	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4al8	98	212	213	0	0	0	0	0	0	0	0	0	0	0	0	0
4dgi	97	218	213	0	0	0	0	0	0	0	0	0	0	0	0	0
4ala	78	208	212	0	0	0	0	0	0	0	0	0	0	0	0	0
4auo	734	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dbg	82	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3uz0	223	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dt1	193	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3tei	339	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3u9d	714	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ft4	1381	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4apf	264	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4eef	971	517	139	0	0	0	0	0	0	0	0	0	0	0	0	0
3twi	408	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f3f	211	219	59	0	0	0	0	0	0	0	0	0	0	0	0	0
3ux9	261	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3vwj	252	97	193	241	0	0	0	0	0	0	0	0	0	0	0	0
2luh	167	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3vwk	249	96	194	242	0	0	0	0	0	0	0	0	0	0	0	0
4aei	192	639	652	0	0	0	0	0	0	0	0	0	0	0	0	0
4afz	442	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4fqi	324	176	215	211	0	0	0	0	0	0	0	0	0	0	0	0
4fqj	294	215	222	0	0	0	0	0	0	0	0	0	0	0	0	0
4dra	379	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4fqv	949	510	645	633	0	0	0	0	0	0	0	0	0	0	0	0
4ehq	145	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3u9z	357	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3tq7	55	55	142	0	0	0	0	0	0	0	0	0	0	0	0	0
4dm6	479	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dm8	477	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dxa	168	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ve0	245	105	220	212	0	0	0	0	0	0	0	0	0	0	0	0
3qt2	614	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3vys	53	368	333	0	0	0	0	0	0	0	0	0	0	0	0	0
2lpb	81	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4fqr	3816	2064	2856	2556	0	0	0	0	0	0	0	0	0	0	0	0
4hcn	245	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ul4	142	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4gg6	361	336	364	486	26	0	0	0	0	0	0	0	0	0	0	0
3zuv	714	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3vfr	276	100	13	0	0	0	0	0	0	0	0	0	0	0	0	0
2lvo	76	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2lkm	42	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4fzv	335	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2lvp	152	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4auq	292	114	152	0	0	0	0	0	0	0	0	0	0	0	0	0
3vyr	72	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2l29	142	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3rtq	268	96	203	239	0	0	0	0	0	0	0	0	0	0	0	0
3zwh	192	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4drx	852	855	311	0	0	0	0	0	0	0	0	0	0	0	0	0
4f9p	415	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3vhx	648	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3sri	286	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3p9w	387	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3u82	231	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ei5	575	193	373	472	0	0	0	0	0	0	0	0	0	0	0	0
3v4y	1178	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4g6u	205	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3rvv	223	211	216	0	0	0	0	0	0	0	0	0	0	0	0	0
3tje	213	229	100	0	0	0	0	0	0	0	0	0	0	0	0	0
4g6f	467	423	56	0	0	0	0	0	0	0	0	0	0	0	0	0
4g8a	1206	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3vfn	276	99	13	0	0	0	0	0	0	0	0	0	0	0	0	0
4ffy	112	119	97	0	0	0	0	0	0	0	0	0	0	0	0	0
2lox	115	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4h6j	106	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3t0y	250	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3rvw	222	211	218	0	0	0	0	0	0	0	0	0	0	0	0	0
3u43	92	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f6r	437	431	64	159	0	0	0	0	0	0	0	0	0	0	0	0
3tjz	318	524	280	0	0	0	0	0	0	0	0	0	0	0	0	0
4eoz	230	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4giq	155	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4fqy	318	172	213	209	0	0	0	0	0	0	0	0	0	0	0	0
3ul0	426	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b93	157	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4eo5	161	76	83	0	0	0	0	0	0	0	0	0	0	0	0	0
4eqa	292	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b0m	131	135	212	0	0	0	0	0	0	0	0	0	0	0	0	0
3ukz	427	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4afq	447	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4aqe	206	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3uez	742	565	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4en3	257	186	240	99	0	0	0	0	0	0	0	0	0	0	0	0
3vpj	582	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4g4s	241	246	237	220	249	234	246	196	220	203	195	212	222	233	200	190
3ul1	426	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ula	552	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f38	190	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2lqc	77	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4apx	208	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3zwz	297	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4fxg	1302	1476	574	290	484	0	0	0	0	0	0	0	0	0	0	0
3vfv	276	100	13	0	0	0	0	0	0	0	0	0	0	0	0	0
4ap2	266	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4gms	948	513	580	613	0	0	0	0	0	0	0	0	0	0	0	0
4g6v	528	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4fao	1259	882	1092	0	0	0	0	0	0	0	0	0	0	0	0	0
2lp0	60	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2lvq	152	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dn4	213	214	61	0	0	0	0	0	0	0	0	0	0	0	0	0
3swp	556	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0
3uts	552	200	20	401	492	0	0	0	0	0	0	0	0	0	0	0
3qwr	295	141	91	0	0	0	0	0	0	0	0	0	0	0	0	0
3qwq	613	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ayi	239	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ypl	274	99	11	199	238	0	0	0	0	0	0	0	0	0	0	0
4dkf	298	420	419	0	0	0	0	0	0	0	0	0	0	0	0	0
4etw	510	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f48	241	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2leh	189	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3u8x	714	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3sjh	357	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3tl8	1210	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e05	29	253	30	0	0	0	0	0	0	0	0	0	0	0	0	0
4d9q	456	426	428	0	0	0	0	0	0	0	0	0	0	0	0	0
3sjv	1108	398	36	788	963	0	0	0	0	0	0	0	0	0	0	0
4dh2	314	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4aye	363	728	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ly4	83	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4h1l	356	358	26	226	222	0	0	0	0	0	0	0	0	0	0	0
4dge	328	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d9r	456	427	434	0	0	0	0	0	0	0	0	0	0	0	0	0
4g6j	149	218	212	0	0	0	0	0	0	0	0	0	0	0	0	0
3uyp	226	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2y5b	640	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3vg9	297	212	224	0	0	0	0	0	0	0	0	0	0	0	0	0
4day	144	113	12	0	0	0	0	0	0	0	0	0	0	0	0	0
4ffz	194	432	434	0	0	0	0	0	0	0	0	0	0	0	0	0
4a49	76	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3vfw	276	99	13	0	0	0	0	0	0	0	0	0	0	0	0	0
3qi2	632	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qbv	354	596	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4hkj	1108	400	32	732	0	0	0	0	0	0	0	0	0	0	0	0
2lp4	225	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2lnk	39	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2lfw	157	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4gh7	348	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4elm	535	197	350	435	0	0	0	0	0	0	0	0	0	0	0	0
4exp	171	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3tvm	477	195	403	479	0	0	0	0	0	0	0	0	0	0	0	0
3tu3	119	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3oun	91	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a1s	688	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3sqo	491	211	213	92	0	0	0	0	0	0	0	0	0	0	0	0
4ag2	449	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4gxu	1950	1026	950	866	0	0	0	0	0	0	0	0	0	0	0	0
3zu7	344	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f9l	427	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4doh	306	386	408	0	0	0	0	0	0	0	0	0	0	0	0	0
4did	179	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ds8	176	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dtg	219	221	60	0	0	0	0	0	0	0	0	0	0	0	0	0
3v62	146	510	42	0	0	0	0	0	0	0	0	0	0	0	0	0
3vfp	276	99	13	0	0	0	0	0	0	0	0	0	0	0	0	0
4ayd	361	723	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2lqh	87	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3vfm	276	100	13	0	0	0	0	0	0	0	0	0	0	0	0	0
3uze	455	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4hcp	245	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dkd	321	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dj9	243	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3vft	276	100	13	0	0	0	0	0	0	0	0	0	0	0	0	0
3vfu	276	100	13	0	0	0	0	0	0	0	0	0	0	0	0	0
3vfo	276	99	13	0	0	0	0	0	0	0	0	0	0	0	0	0
3vfs	276	99	13	0	0	0	0	0	0	0	0	0	0	0	0	0
4e41	358	356	30	371	474	0	0	0	0	0	0	0	0	0	0	0
4e42	369	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ukw	426	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f0a	118	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dcn	330	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dvg	164	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dzu	188	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3uir	488	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4gi3	274	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3tg1	334	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3v96	164	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dzv	192	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dg4	896	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4an7	223	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2yq7	145	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3so3	240	216	220	0	0	0	0	0	0	0	0	0	0	0	0	0
4g35	129	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3tvj	83	242	35	0	0	0	0	0	0	0	0	0	0	0	0	0
4hx3	800	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4djz	296	502	67	0	0	0	0	0	0	0	0	0	0	0	0	0
3w9e	229	215	211	0	0	0	0	0	0	0	0	0	0	0	0	0
4kvn	470	216	213	0	0	0	0	0	0	0	0	0	0	0	0	0
4ksd	1182	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4i77	219	218	97	0	0	0	0	0	0	0	0	0	0	0	0	0
4k2u	487	422	408	0	0	0	0	0	0	0	0	0	0	0	0	0
2ypv	229	215	212	0	0	0	0	0	0	0	0	0	0	0	0	0
3wd5	152	213	214	0	0	0	0	0	0	0	0	0	0	0	0	0
3v6z	442	438	296	0	0	0	0	0	0	0	0	0	0	0	0	0
3tz1	71	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3w8h	190	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4k0a	337	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4kbb	834	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4hgk	964	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4gn4	108	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4bpx	753	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c4p	167	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4hff	152	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4hfk	320	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4kt3	138	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b1y	364	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3zet	226	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3zeu	460	674	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4l67	289	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4hdo	310	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4iyp	200	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4kp3	716	163	28	0	0	0	0	0	0	0	0	0	0	0	0	0
4ic7	708	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3w2d	225	215	223	0	0	0	0	0	0	0	0	0	0	0	0	0
4bqd	143	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4leo	214	219	601	0	0	0	0	0	0	0	0	0	0	0	0	0
4awx	252	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4k94	210	202	195	0	0	0	0	0	0	0	0	0	0	0	0	0
4iop	117	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4gur	734	12	20	0	0	0	0	0	0	0	0	0	0	0	0	0
4bfi	191	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4gu0	2967	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4fq0	362	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4lmq	113	415	428	0	0	0	0	0	0	0	0	0	0	0	0	0
4hdq	311	164	5	0	0	0	0	0	0	0	0	0	0	0	0	0
4mhh	972	651	531	666	0	0	0	0	0	0	0	0	0	0	0	0
4c5g	441	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4g9f	276	100	10	204	250	0	0	0	0	0	0	0	0	0	0	0
4kt5	223	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ma9	32	118	91	0	0	0	0	0	0	0	0	0	0	0	0	0
4dx8	541	478	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4j32	157	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3zkq	376	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4k3j	227	499	221	217	0	0	0	0	0	0	0	0	0	0	0	0
4i2x	428	448	610	0	0	0	0	0	0	0	0	0	0	0	0	0
4hh3	494	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4jeu	558	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4jo6	481	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4gko	1179	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3vxu	548	198	20	398	482	0	0	0	0	0	0	0	0	0	0	0
4h2w	591	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4gaf	152	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4hsa	422	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3vep	187	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4asw	158	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2m04	174	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4hem	391	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4imy	937	750	119	0	0	0	0	0	0	0	0	0	0	0	0	0
2m49	252	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4geh	396	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4i3r	190	228	208	0	0	0	0	0	0	0	0	0	0	0	0	0
4c99	306	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4h5s	96	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4may	181	181	191	255	0	0	0	0	0	0	0	0	0	0	0	0
2m0j	148	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4jeg	114	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2lz6	76	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4llo	681	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4jw3	223	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4je4	102	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4jzw	675	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4hix	219	219	6	0	0	0	0	0	0	0	0	0	0	0	0	0
4kgg	328	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4grl	182	181	191	257	0	0	0	0	0	0	0	0	0	0	0	0
4j6g	278	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4kr0	728	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4hjj	157	341	327	0	0	0	0	0	0	0	0	0	0	0	0	0
4krp	534	116	211	213	0	0	0	0	0	0	0	0	0	0	0	0
4hgm	103	478	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3znz	266	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ios	398	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4eig	159	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4hrl	169	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0
