pdb_id	delta_G	complex_count	mean_nearest_opposite_A	mean_nonpolar_to_nonpolar_cross_A	mean_nonpolar_to_charged_cross_A	avg_bfactor_total	avg_bfactor_interface	N	n_pos	n_neg	net_charge	n_ARG	n_LYS	n_ASP	n_GLU	anisotropy_ratio	min_pos_neg	count_pos_neg_leq_cutoff	mean_nn_dist_all
2iwg	-42.42	776	23.108002	10.022004	11.419588	70.88	63.89	14.0	2.0	12.0	-10.0	0.0	2.0	8.0	4.0	17.008145345500193	0.4469265526915559	0.0	0.4003119295281999
2z3q	-59.48	389	8.655189	7.885601	8.371225	14.63	10.94	34.0	12.0	22.0	-10.0	6.0	6.0	8.0	14.0	25.778585854307533	0.2597732592515561	0.0	0.3345862705628118
2z3r	-59.48	1534	8.64141	7.593588	8.544859	11.14	8.1	143.0	48.0	95.0	-47.0	24.0	24.0	32.0	63.0	5.879105901621104	0.1228729554264904	0.0	0.150976266990087
2vda	-31.52	856	11.965582	6.902972	14.143772	10.0	10.0	21.0	12.0	9.0	3.0	7.0	5.0	2.0	7.0	3.6876140030421114	0.3221012698754174	1.0	0.4586602505414102
2pop	-30.69	810	13.544977	7.527138	10.722667	85.17	78.5	22.0	11.0	11.0	0.0	10.0	1.0	4.0	7.0	9.90481893262949	0.2513265802666458	0.0	0.3073008590316799
2z8w	-47.53	902	10.943226	7.349932	8.14626	58.31	57.7	24.0	12.0	12.0	0.0	7.0	5.0	8.0	4.0	32.5215305144769	0.1292881156652822	2.0	0.2095085125714468
2z8v	-47.48	902	11.291571	7.443682	7.908516	61.23	58.4	26.0	14.0	12.0	2.0	7.0	7.0	9.0	3.0	27.1127014360519	0.1228524769096179	5.0	0.2015837925459453
2omz	-36.52	571	11.399403	8.408739	9.975439	11.93	14.67	18.0	8.0	10.0	-2.0	3.0	5.0	3.0	7.0	6.322498861043818	0.2852444259125319	2.0	0.509185441892249
2ihs	-42.23	433	11.321445	7.148047	8.985558	46.02	46.43	19.0	9.0	10.0	-1.0	9.0	0.0	6.0	4.0	25.391195765370465	0.1666800833200216	1.0	0.2523160720771773
2jt4	-25.1	147	9.743635	7.240544	8.12105	0.0	0.0	10.0	6.0	4.0	2.0	2.0	4.0	2.0	2.0	4.473740348337542	0.3704718484562859	1.0	0.661900391204491
2ptt	-30.81	211	8.78764	8.511418	7.609044	20.25	18.49	18.0	10.0	8.0	2.0	5.0	5.0	1.0	7.0	9.308942811048414	0.5258926005897068	1.0	0.6793767139635367
2j59	-41.44	1669	12.604809	8.66462	10.485399	22.83	22.97	83.0	51.0	32.0	19.0	34.0	17.0	10.0	22.0	15.672397077080015	0.1113212233292922	8.0	0.1804972989647074
2oob	-24.22	116	9.769244	7.254497	8.003554	20.23	17.16	6.0	5.0	1.0	4.0	1.0	4.0	1.0	0.0	2.25821555278906	0.9418953694782578	0.0	1.0693918342704074
2v3b	-30.26	434	9.318962	7.385751	9.250008	29.5	30.83	8.0	5.0	3.0	2.0	2.0	3.0	2.0	1.0	11.609391413929238	0.5956588185227869	0.0	0.7113212075058299
2qho	-24.1	488	13.557666	6.927599	11.224851	15.62	14.18	27.0	20.0	7.0	13.0	12.0	8.0	2.0	5.0	8.595833632167622	0.3134833612389994	0.0	0.2531428435466673
2onl	-46.93	1307	11.781758	8.625673	9.441545	99.77	99.9	61.0	29.0	32.0	-3.0	11.0	18.0	17.0	15.0	22.761739226662463	0.0933378153320106	4.0	0.1388958878951391
2ibf	-46.28	302	12.264759	6.336935	9.393812	74.28	79.93	21.0	13.0	8.0	5.0	1.0	12.0	3.0	5.0	47.4946956312884	0.157739580017731	2.0	0.2362105014379215
2v9t	-46.15	317	10.114487	9.428593	12.485468	21.29	19.68	10.0	5.0	5.0	0.0	4.0	1.0	1.0	4.0	9.708167004917405	0.5448066671102497	3.0	0.7626088044943751
2uyz	-40.45	234	7.810956	8.525144	8.504871	12.31	13.26	13.0	5.0	8.0	-3.0	2.0	3.0	2.0	6.0	6.92474691925611	0.5973556134020439	1.0	0.7605003085508344
2px9	-23.16	375	10.013155	11.005818	7.882366	1.94	2.14	26.0	10.0	16.0	-6.0	5.0	5.0	6.0	10.0	5.097813575316429	0.3410905593402021	2.0	0.4866747602387512
2i26	-45.81	736	10.35652	7.951145	9.260927	29.94	27.31	38.0	16.0	22.0	-6.0	14.0	2.0	16.0	6.0	10.675513422145464	0.1904001109966374	0.0	0.2603415017068129
3biw	-40.03	2840	10.319841	7.976437	8.59017	132.7	121.04	42.0	22.0	20.0	2.0	18.0	4.0	12.0	8.0	3.589435575552197	0.1597006746983312	0.0	0.1941412596202879
2o8v	-34.01	337	9.211366	6.542801	7.772865	55.91	59.34	11.0	5.0	6.0	-1.0	3.0	2.0	2.0	4.0	20.21382398058584	0.4036741410485193	2.0	0.5269907012263072
2g81	-44.9	279	11.217043	7.84903	8.730964	17.99	14.66	6.0	3.0	3.0	0.0	2.0	1.0	2.0	1.0	2989.1173399992285	0.6074690194486588	0.0	0.692788494045551
2nz1	-44.2	1305	16.407631	6.869054	11.174596	37.64	33.38	34.0	21.0	13.0	8.0	6.0	15.0	2.0	11.0	36.281750447569685	0.1144426606886391	2.0	0.2285173155927481
2jod	-36.85	139	10.99614	7.514157	9.234149	1.33	1.64	19.0	11.0	8.0	3.0	5.0	6.0	4.0	4.0	9.701212351633885	0.3629106075412704	0.0	0.4451133642822159
2nqd	-59.41	330	9.375937	6.175117	9.686297	18.42	15.37	9.0	3.0	6.0	-3.0	1.0	2.0	1.0	5.0	3.632230068710309	0.5984775969936664	0.0	0.7542534371472143
2uuy	-47.1	275	9.837127	7.025469	8.469622	10.17	7.96	6.0	3.0	3.0	0.0	1.0	2.0	2.0	1.0	15.576671618703472	0.752397799513086	0.0	1.0203657205059693
3c5t	-54.35	129	12.268449	7.97614	8.499039	38.13	35.45	11.0	4.0	7.0	-3.0	2.0	2.0	1.0	6.0	23.735148839764044	0.450545922472603	1.0	0.5487453147818884
3brt	-44.2	205	16.277115	6.191406	8.736708	42.88	41.54	38.0	16.0	22.0	-6.0	10.0	6.0	4.0	18.0	14.819872149562537	0.2251435443779214	7.0	0.2759263044994233
3brv	-43.54	204	15.870677	6.284687	8.949525	16.0	14.52	39.0	18.0	21.0	-3.0	12.0	6.0	3.0	18.0	15.9982779639342	0.2489781024575011	5.0	0.2890439678757315
2qur	-37.68	358	9.581915	7.309114	8.7945	41.35	37.94	13.0	5.0	8.0	-3.0	4.0	1.0	4.0	4.0	4.415582711481076	0.4726112596870411	1.0	0.8210844173184474
3c59	-49.1	128	13.405966	7.743657	8.475411	54.26	51.61	10.0	4.0	6.0	-2.0	2.0	2.0	1.0	5.0	49.1042684866794	0.4655973243358129	0.0	0.5281010970610285
3ehu	-31.29	914	7.906906	7.051049	10.134874	29.9	31.2	8.0	4.0	4.0	0.0	4.0	0.0	0.0	4.0	7.351753220873464	0.4589999579394015	0.0	0.5786591910273557
2za4	-56.24	390	10.104519	8.839926	8.150541	21.02	18.89	20.0	9.0	11.0	-2.0	6.0	3.0	4.0	7.0	11.980083239834114	0.1968443753255798	2.0	0.3246705054921061
2vdb	-56.07	629	8.73344	6.822254	8.391044	44.66	43.06	16.0	7.0	9.0	-2.0	0.0	7.0	2.0	7.0	5.930129464752074	0.4606749972830743	1.0	0.5505567790846718
3dxc	-38.0	307	15.83546	7.68594	10.324745	40.74	37.1	17.0	8.0	9.0	-1.0	8.0	0.0	3.0	6.0	14.371481149831345	0.260474841743095	0.0	0.4078234331879575
2k05	-38.24	206	7.817285	8.212222	7.911209	37.44	37.85	64.0	33.0	31.0	2.0	13.0	20.0	10.0	21.0	2.044589147057995	0.2761587244619472	6.0	0.2592984985869764
3dvu	-38.24	309	11.292022	7.133774	8.773889	66.1	60.45	25.0	12.0	13.0	-1.0	9.0	3.0	10.0	3.0	26.401013464430825	0.1880874138435971	3.0	0.3032447471318085
2roz	-37.07	168	15.346016	7.835437	10.087364	0.0	0.0	10.0	4.0	6.0	-2.0	2.0	2.0	2.0	4.0	7.336124414901416	0.4809308757167001	0.0	0.5706672406989552
3dxe	-36.99	308	16.005501	7.784603	10.338914	41.77	37.89	16.0	8.0	8.0	0.0	8.0	0.0	2.0	6.0	12.462116190542789	0.3511290116703879	0.0	0.4374764517327814
3dxd	-36.92	307	15.947618	7.698384	10.301086	50.72	46.15	17.0	8.0	9.0	-1.0	8.0	0.0	3.0	6.0	14.495546991006988	0.2600730686798541	0.0	0.4121410610383325
2vlp	-70.01	216	8.853746	8.593725	8.501044	19.57	17.07	8.0	3.0	5.0	-2.0	0.0	3.0	3.0	2.0	7.047578148579295	0.6149497136502293	0.0	0.8059814758101096
2jti	-35.56	397	9.312366	8.042706	9.54954	15.86	13.93	16.0	9.0	7.0	2.0	2.0	7.0	3.0	4.0	5.0678058070470735	0.5116993255978782	0.0	0.6846548068660359
2jzn	-18.84	431	14.396116	7.577349	9.574946	0.75	1.51	19.0	10.0	9.0	1.0	5.0	5.0	3.0	6.0	7.869164849810023	0.406718380363974	0.0	0.4584325037260496
1vsq	-18.84	429	14.641473	7.577349	9.662671	0.75	1.51	18.0	10.0	8.0	2.0	5.0	5.0	3.0	5.0	9.760812457134458	0.4042130727626309	0.0	0.4429541111944461
3ddc	-34.89	299	7.532412	8.023563	8.497988	25.77	23.92	11.0	5.0	6.0	-1.0	1.0	4.0	3.0	3.0	9.867787209384938	0.4020963300375766	1.0	0.6325536987706676
2vof	-52.25	332	8.55115	6.721838	8.560393	31.18	30.99	38.0	16.0	22.0	-6.0	10.0	6.0	6.0	16.0	2.82668487402567	0.2735285015607873	6.0	0.3655996792681015
2vlo	-68.78	222	8.831635	8.552741	9.12632	21.81	18.6	7.0	2.0	5.0	-3.0	0.0	2.0	3.0	2.0	6.951948659636074	0.5281002337603308	0.0	0.7214968108907135
2z34	-34.54	347	8.652158	6.583335	9.831717	32.19	27.49	34.0	16.0	18.0	-2.0	2.0	14.0	8.0	10.0	3.4581016235275563	0.5325832839288788	0.0	0.4054295197301691
3c4m	-34.3	978	9.450139	7.888782	7.679478	39.13	39.26	28.0	14.0	14.0	0.0	8.0	6.0	10.0	4.0	12.267621732267594	0.2454562094218262	4.0	0.3475173821618095
3f5c	-34.51	607	15.7673	7.553495	9.048285	117.03	99.64	15.0	7.0	8.0	-1.0	2.0	5.0	5.0	3.0	13.608307894540983	0.2877722777634839	3.0	0.424267653098009
2v51	-34.25	759	9.188254	7.047081	8.388674	35.53	36.48	18.0	14.0	4.0	10.0	8.0	6.0	2.0	2.0	10.453612568791568	0.336608448012838	0.0	0.5305089240153446
2qja	-51.13	386	13.513027	7.437538	10.569031	77.75	77.33	27.0	8.0	19.0	-11.0	4.0	4.0	12.0	7.0	7.298127766596306	0.2415520701350934	0.0	0.2317458915815251
2voi	-51.13	174	7.866678	6.705153	9.231435	55.94	53.5	9.0	3.0	6.0	-3.0	1.0	2.0	3.0	3.0	24.520734567779638	0.5030520943349333	0.0	0.7275600801095705
2v4z	-33.69	438	13.122919	8.743528	6.534766	53.82	53.23	17.0	5.0	12.0	-7.0	2.0	3.0	3.0	9.0	9.603890600639886	0.4776899444813878	1.0	0.6069421863656604
2jjt	-33.79	455	7.731538	9.271841	7.934458	32.74	27.97	41.0	20.0	21.0	-1.0	4.0	16.0	4.0	17.0	10.632425909709957	0.2210343555589849	9.0	0.2981506666231625
2jjs	-33.79	465	8.536612	10.02445	8.075233	20.53	20.46	49.0	24.0	25.0	-1.0	4.0	20.0	4.0	21.0	7.053699764448478	0.2333281822854056	14.0	0.2418587832221899
2jki	-33.02	921	9.568038	10.605206	8.514441	53.37	50.6	70.0	30.0	40.0	-10.0	14.0	16.0	15.0	25.0	15.810942617194652	0.1402378401816032	4.0	0.1946765758142382
2vln	-67.21	214	8.804195	8.590598	8.540645	14.64	14.21	9.0	4.0	5.0	-1.0	1.0	3.0	3.0	2.0	5.441630438448249	0.5450996276070558	0.0	0.7240453053296211
2v52	-32.66	390	11.148962	8.031976	8.079645	23.02	23.76	15.0	7.0	8.0	-1.0	5.0	2.0	3.0	5.0	8.974519771458594	0.4224520186054377	0.0	0.514441163042998
2p45	-39.59	240	11.384897	8.236731	10.463161	15.23	11.52	5.0	3.0	2.0	1.0	2.0	1.0	0.0	2.0	149.53359276490687	0.7530003524828913	0.0	1.1247147633622787
2p46	-39.59	472	11.23947	8.346974	10.475589	31.76	27.83	10.0	6.0	4.0	2.0	4.0	2.0	0.0	4.0	21.32384514713693	0.1690468389949965	2.0	0.2798530005666611
2p48	-39.59	240	11.266395	8.213442	10.406815	47.62	40.23	5.0	3.0	2.0	1.0	2.0	1.0	0.0	2.0	208.1829040560673	0.7183419113636249	1.0	1.095994444917459
2p47	-39.59	239	6.066732	8.736289	10.607179	89.59	88.05	4.0	3.0	1.0	2.0	2.0	1.0	0.0	1.0	179.75128357849405	0.6950715536507202	1.0	1.2165106362774547
3ch5	-22.38	230	12.105374	6.643907	11.315529	36.45	37.86	8.0	6.0	2.0	4.0	1.0	5.0	2.0	0.0	5.464988871799918	0.7211896639703728	0.0	0.9121261118433064
3eg5	-33.69	1030	10.308073	8.77069	9.904086	53.16	50.05	30.0	16.0	14.0	2.0	8.0	8.0	6.0	8.0	89.80481836639726	0.1043051371700589	2.0	0.1644450378404021
3eab	-28.09	759	9.619487	7.744812	8.532678	53.67	44.9	106.0	50.0	56.0	-6.0	38.0	12.0	20.0	36.0	12.839479985048552	0.1075676182264528	3.0	0.1571746384329076
2ver	-27.87	253	13.509581	7.572477	11.203353	1.75	1.93	8.0	4.0	4.0	0.0	2.0	2.0	4.0	0.0	12.640259371807998	0.352413868176914	2.0	0.5207970824986101
2rms	-39.23	132	11.004066	6.555715	9.777922	0.0	0.0	9.0	4.0	5.0	-1.0	1.0	3.0	2.0	3.0	10.985940597977454	0.3965676542938223	1.0	0.5993745001668738
2q5d	-44.56	1775	8.416846	10.02913	8.514716	83.52	62.87	44.0	22.0	22.0	0.0	14.0	8.0	13.0	9.0	33.26056477149742	0.1443531946347916	2.0	0.2080946974903114
2p8q	-44.56	912	8.352641	9.03888	8.153199	48.09	49.37	35.0	17.0	18.0	-1.0	10.0	7.0	10.0	8.0	9.253543455316288	0.2677853915896186	1.0	0.3305022726527374
2rnr	-38.95	170	7.925436	8.165911	7.524769	0.0	0.0	29.0	12.0	17.0	-5.0	2.0	10.0	6.0	11.0	10.721006781379335	0.2914711708097112	2.0	0.3667069650744368
2z58	-44.5	384	11.801308	6.858125	11.911597	23.8	23.08	14.0	6.0	8.0	-2.0	3.0	3.0	5.0	3.0	2.953181405360421	0.4448837238872484	0.0	0.6215416446311239
2k6d	-21.5	138	9.289801	7.219621	9.553885	37.84	41.6	12.0	7.0	5.0	2.0	3.0	4.0	2.0	3.0	3.9312762199020255	0.4245321007392668	0.0	0.6232381576452591
2otk	-44.35	111	13.988947	5.743402	10.011292	0.0	0.0	11.0	5.0	6.0	-1.0	0.0	5.0	2.0	4.0	8.595310588978103	0.8468034391150157	0.0	0.3440302051117241
3d5r	-44.07	724	7.374991	7.608114	7.922149	41.12	39.61	26.0	16.0	10.0	6.0	6.0	10.0	6.0	4.0	16.880250729731493	0.1977046182185057	0.0	0.2452894478421181
2voh	-51.37	179	8.834061	6.688633	8.804127	25.18	24.31	12.0	6.0	6.0	0.0	4.0	2.0	3.0	3.0	9.852660063305487	0.4874717868147381	1.0	0.5875440776035818
3dgc	-51.37	691	8.754598	8.616649	9.189713	39.93	35.02	50.0	24.0	26.0	-2.0	14.0	10.0	12.0	14.0	18.83559175980432	0.1791570055997745	0.0	0.2158844516124126
3d5o	-34.25	1191	15.215871	8.741779	11.061298	51.45	61.44	20.0	12.0	8.0	4.0	4.0	8.0	4.0	4.0	16.6959326380013	0.2437501650602719	1.0	0.3916565862485872
3eba	-49.24	252	8.387198	7.71492	8.817931	28.52	26.07	8.0	5.0	3.0	2.0	4.0	1.0	2.0	1.0	3.632491394923308	0.6843711425942965	0.0	0.8497594258968004
3e2u	-32.18	383	6.785516	6.921542	9.061452	73.39	69.74	42.0	16.0	26.0	-10.0	4.0	12.0	8.0	18.0	2.515908145717873	0.3360416756931673	0.0	0.3170253464386063
2qj9	-49.2	386	10.619268	7.336299	10.144389	88.26	87.27	29.0	10.0	19.0	-9.0	4.0	6.0	12.0	7.0	7.177263416424716	0.2017052301362542	2.0	0.2259066011297084
2k3s	-31.78	186	8.475554	7.587803	7.939992	0.0	0.0	11.0	5.0	6.0	-1.0	1.0	4.0	4.0	2.0	11.974043353428405	0.457402581681246	2.0	0.6174839635474973
3eoy	-48.82	1577	9.527746	8.028257	8.414368	62.23	61.81	66.0	36.0	30.0	6.0	26.0	10.0	12.0	18.0	7.490564022492402	0.1532851126523928	0.0	0.193192658358432
2p44	-43.94	237	11.098077	9.263992	10.044708	23.94	20.5	5.0	3.0	2.0	1.0	2.0	1.0	0.0	2.0	85.97312961093881	0.5750125153158254	1.0	1.0225332951940953
2jy6	-26.82	128	10.428482	6.884354	9.563529	0.0	0.0	7.0	6.0	1.0	5.0	3.0	3.0	0.0	1.0	8.848182176254573	0.4031995948903653	1.0	0.6659555514851193
3bn3	-26.82	376	10.014313	8.030497	8.688222	52.89	49.91	14.0	7.0	7.0	0.0	4.0	3.0	3.0	4.0	6.066282602294262	0.4282478242826406	1.0	0.6384845457803202
2vog	-38.11	167	11.569799	7.217163	9.705125	28.82	27.67	10.0	5.0	5.0	0.0	2.0	3.0	2.0	3.0	21.186267575464225	0.5462579044389125	0.0	0.7355442455013669
2vlq	-60.74	218	8.798737	9.065653	8.555155	12.17	11.13	8.0	4.0	4.0	0.0	1.0	3.0	2.0	2.0	8.37192346745898	0.6108101991009675	0.0	0.8122339069595765
3bk3	-43.71	342	7.370297	6.824708	12.846006	56.3	54.06	7.0	3.0	4.0	-1.0	0.0	3.0	0.0	4.0	154.65000230235566	0.1929583227128409	0.0	0.2448349240448203
2p43	-43.6	244	11.101183	8.215879	10.243269	17.6	14.96	5.0	3.0	2.0	1.0	2.0	1.0	0.0	2.0	82.9631352764863	0.5890703415163852	1.0	1.0463512572688654
2p42	-43.6	484	10.963923	8.502973	10.184138	19.6	15.02	10.0	6.0	4.0	2.0	4.0	2.0	0.0	4.0	54.47407337781075	0.1347849065818099	2.0	0.2420976416570936
3d5s	-43.29	724	8.32023	8.026248	8.165141	42.57	43.02	28.0	16.0	12.0	4.0	4.0	12.0	8.0	4.0	13.010450226966078	0.1887449733499086	0.0	0.261449517540801
3blh	-37.23	546	10.366537	7.48081	8.568131	75.18	65.28	16.0	11.0	5.0	6.0	5.0	6.0	0.0	5.0	5.48216490609781	0.3821893462384303	0.0	0.5294438353978054
3ech	-37.23	288	7.702543	7.291403	9.376228	15.0	14.39	15.0	8.0	7.0	1.0	7.0	1.0	4.0	3.0	4.452899699342532	0.5084782496326801	1.0	0.413527818191019
3d7u	-25.82	1020	10.032331	10.598576	8.0564	191.03	179.2	37.0	21.0	16.0	5.0	17.0	4.0	5.0	11.0	28.696197045327597	0.142444540246405	2.0	0.1755335355271823
3cx8	-36.92	512	12.469551	8.196528	8.957551	32.32	27.8	27.0	16.0	11.0	5.0	10.0	6.0	4.0	7.0	18.32980091950928	0.3769099506795889	1.0	0.4932244832392
2k42	-42.56	108	11.125731	6.264877	8.5285	0.0	0.0	14.0	6.0	8.0	-2.0	6.0	0.0	4.0	4.0	9.183570534250602	0.3507710903787397	1.0	0.5722412941959443
2vsm	-42.56	550	11.089424	8.704129	10.230269	14.6	13.07	16.0	7.0	9.0	-2.0	2.0	5.0	2.0	7.0	7.299982862785	0.2664073575971147	1.0	0.4649575455290712
2k2u	-36.78	150	9.113216	6.819273	8.984614	0.0	0.0	9.0	5.0	4.0	1.0	2.0	3.0	3.0	1.0	5.099154663138368	0.6043434253275545	0.0	0.8357561907728364
2efh	-42.49	796	13.796332	7.776933	9.578177	34.7	26.58	24.0	10.0	14.0	-4.0	4.0	6.0	4.0	10.0	3.95056273352443	0.2740203107702351	0.0	0.350415727060076
3c66	-31.52	1105	10.914738	6.236831	8.954069	54.75	59.94	24.0	11.0	13.0	-2.0	4.0	7.0	7.0	6.0	42.48910817031441	0.0933042518372015	6.0	0.1273419685238161
3bp8	-47.85	911	9.787003	6.913683	9.51898	44.24	43.11	14.0	9.0	5.0	4.0	6.0	3.0	2.0	3.0	63.02743048215545	0.1443481306565327	0.0	0.2170392092216186
3dvm	-47.74	162	7.970229	7.246774	9.43249	58.11	66.96	14.0	5.0	9.0	-4.0	1.0	4.0	1.0	8.0	7.354665687000923	0.381726278173895	0.0	0.4436335808731609
3c4p	-47.7	430	9.249077	7.630023	7.988815	23.66	22.04	17.0	8.0	9.0	-1.0	5.0	3.0	4.0	5.0	4.259011915208201	0.4384977380110242	0.0	0.5726317016640672
3cqx	-30.52	918	9.62989	7.466881	8.919658	34.03	35.12	29.0	18.0	11.0	7.0	9.0	9.0	6.0	5.0	25.775174899345338	0.1795083283525539	0.0	0.1969653288305328
3c4o	-47.59	430	9.91704	7.525169	7.962673	22.03	20.11	18.0	9.0	9.0	0.0	5.0	4.0	4.0	5.0	6.18508492215921	0.425496162650634	0.0	0.5346735353507521
3cx6	-30.36	505	16.428804	7.497575	9.091437	40.74	39.08	20.0	13.0	7.0	6.0	8.0	5.0	1.0	6.0	17.195401425257653	0.353171593670567	0.0	0.4577571918562492
2qjb	-47.43	382	12.900808	7.489963	9.303527	81.85	81.65	31.0	10.0	21.0	-11.0	6.0	4.0	12.0	9.0	6.448866173028917	0.2359017608514621	0.0	0.2481031491914204
2jtt	-30.31	242	11.668918	6.431153	8.604774	0.0	0.0	47.0	18.0	29.0	-11.0	3.0	15.0	18.0	11.0	2.927410195007908	0.2533867755897572	5.0	0.2346417020077428
2vyr	-41.99	1336	11.264886	7.986555	10.415056	28.25	23.81	44.0	22.0	22.0	0.0	4.0	18.0	4.0	18.0	11.8447226631352	0.195857130490857	0.0	0.2225677492874993
3ejj	-36.2	565	9.825263	9.327649	9.706811	67.35	38.6	17.0	8.0	9.0	-1.0	5.0	3.0	5.0	4.0	7.118705149544334	0.385267962205169	2.0	0.5123882173622327
3cqc	-47.93	433	8.665275	7.33573	9.01523	77.32	54.26	12.0	7.0	5.0	2.0	3.0	4.0	3.0	2.0	16.535126653688668	0.4181131096783798	0.0	0.5677087597435614
3cqg	-47.93	409	8.873232	7.719526	8.820487	79.76	67.62	13.0	7.0	6.0	1.0	3.0	4.0	3.0	3.0	11.730005679040522	0.3845325341225407	0.0	0.5101779974794215
2k5b	-30.81	339	10.442658	8.451569	7.818594	10.0	10.0	16.0	10.0	6.0	4.0	5.0	5.0	3.0	3.0	5.792202695399256	0.3254281688780021	3.0	0.5137467077349537
2ve7	-30.81	1010	13.885479	7.124689	11.287861	65.72	66.52	78.0	43.0	35.0	8.0	19.0	24.0	15.0	20.0	52.895304708181605	0.0606021358047747	5.0	0.105157813313041
3beg	-41.67	434	14.936598	22.183945	8.044012	117.65	113.11	18.0	11.0	7.0	4.0	6.0	5.0	3.0	4.0	28.02359492250601	0.3119539503691056	1.0	0.4159709323350717
3cx7	-35.87	512	14.136855	8.008803	8.993534	42.87	42.25	25.0	15.0	10.0	5.0	9.0	6.0	3.0	7.0	13.881100109395886	0.3848883075871011	1.0	0.4931208037237292
2efd	-46.44	796	13.664486	7.6449	9.065406	74.66	61.78	25.0	9.0	16.0	-7.0	5.0	4.0	8.0	8.0	6.335738390481654	0.2710392139998703	0.0	0.3430062480746874
3c9a	-46.31	511	11.241777	7.538445	10.673353	22.41	23.06	28.0	14.0	14.0	0.0	8.0	6.0	4.0	10.0	6.4698700681516685	0.2470472354751473	3.0	0.3424002513689989
2vay	-46.25	167	9.975316	7.347474	9.698075	34.43	35.12	20.0	9.0	11.0	-2.0	3.0	6.0	1.0	10.0	2.854742557280365	0.3181037828308114	3.0	0.4296567009221868
3d7t	-23.71	514	10.18567	9.184493	8.374656	108.09	85.64	14.0	8.0	6.0	2.0	6.0	2.0	2.0	4.0	6.681934562257654	0.5046431056506954	0.0	0.5740417579866248
2v5q	-40.8	829	12.257539	8.730364	9.129877	34.3	31.71	30.0	16.0	14.0	2.0	14.0	2.0	6.0	8.0	18.66557167649032	0.2072200544063518	2.0	0.2904482051059228
3crk	-29.0	903	9.327475	6.75505	9.431774	53.2	73.02	31.0	11.0	20.0	-9.0	5.0	6.0	5.0	15.0	16.500495857274313	0.2616784554746182	3.0	0.3035404213656404
2qna	-40.42	774	11.638863	9.401088	8.577868	31.25	30.86	21.0	10.0	11.0	-1.0	6.0	4.0	6.0	5.0	11.746856255354414	0.3248227221171242	1.0	0.4047036899476617
3bik	-29.09	446	11.23507	8.54046	10.343733	67.94	63.62	14.0	6.0	8.0	-2.0	2.0	4.0	3.0	5.0	4.401709422266013	0.4489130828070775	1.0	0.6483930267185026
3bs5	-40.15	157	6.529616	7.424725	6.636833	31.99	31.14	10.0	4.0	6.0	-2.0	4.0	0.0	3.0	3.0	4.3537410406499735	0.5227477335084151	1.0	0.7179539396125952
3bh6	-40.08	475	11.002252	8.168597	10.163372	35.88	32.5	22.0	13.0	9.0	4.0	6.0	7.0	6.0	3.0	7.482449520431177	0.3693665929913991	4.0	0.5689475658703895
3bx1	-33.6	900	16.481243	7.195986	13.586531	33.57	29.09	14.0	7.0	7.0	0.0	7.0	0.0	3.0	4.0	5.352872206647178	0.3389281611226506	0.0	0.4702996343563983
3d1m	-33.6	484	7.690983	9.481439	8.368131	33.07	31.28	34.0	14.0	20.0	-6.0	8.0	6.0	10.0	10.0	15.44660885193464	0.1661355848367857	6.0	0.2278576126947832
3b4v	-60.06	1280	10.367049	7.716743	10.471378	40.24	32.31	69.0	31.0	38.0	-7.0	13.0	18.0	34.0	4.0	17.008671724420715	0.1351358277885005	2.0	0.1534050348312788
3fju	-50.2	372	13.627228	8.182473	8.136546	10.4	9.18	13.0	7.0	6.0	1.0	4.0	3.0	1.0	5.0	4.133441876246437	0.4603315462169225	1.0	0.6619332140618557
2oul	-50.05	348	9.477755	6.365238	10.750643	22.69	19.47	7.0	4.0	3.0	1.0	1.0	3.0	3.0	0.0	17.98574921512051	0.3320430710936092	1.0	0.6369587416273356
2w84	-40.84	77	9.742374	7.892375	10.122261	0.0	0.0	6.0	4.0	2.0	2.0	2.0	2.0	1.0	1.0	3.357261166115592	0.7052815396739883	0.0	1.027956208194699
3da7	-39.3	774	7.823943	8.61777	8.267694	37.74	32.91	48.0	19.0	29.0	-10.0	12.0	7.0	12.0	17.0	24.34009002879719	0.1393431935932944	3.0	0.2096316317595894
3fp6	-74.2	281	8.707187	7.204816	8.155427	12.98	8.56	9.0	6.0	3.0	3.0	3.0	3.0	2.0	1.0	9.75971071159885	0.4794478492006698	0.0	0.5747573320343726
2wjv	-38.24	1654	16.992134	7.372305	10.767259	21.85	23.49	22.0	15.0	7.0	8.0	9.0	6.0	4.0	3.0	105.14789683151687	0.1067781941103681	0.0	0.1117188765944193
2kbw	-37.07	191	10.493108	6.405561	9.890268	0.0	0.0	14.0	7.0	7.0	0.0	6.0	1.0	5.0	2.0	7.477177797081494	0.3703748652958479	1.0	0.5641490544512915
2khs	-36.78	156	10.515439	7.36662	8.466847	0.0	0.0	20.0	10.0	10.0	0.0	2.0	8.0	3.0	7.0	5.516369100774624	0.363007742429982	3.0	0.4670147018723178
2wel	-37.23	449	6.960562	7.126394	8.850174	19.95	21.57	16.0	5.0	11.0	-6.0	3.0	2.0	0.0	11.0	5.153513272876025	0.3875971860178819	1.0	0.50090063226867
2w83	-36.4	613	10.399713	7.603794	8.378139	31.44	25.27	27.0	15.0	12.0	3.0	5.0	10.0	6.0	6.0	4.397215451261666	0.3985013696767536	1.0	0.4577174064595604
